time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/explained_variance,train/entropy_loss,train/approx_kl,train/clip_range,train/n_updates,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/learning_rate,train/loss,train/std
9,1177600,53,342,993.9,285.58240116,0.9202077388763428,-3.5108746230602264,0.21928285,0.2,5740,0.05762771386944223,10.859269561804831,0.54560546875,0.00015,0.8590242862701416,0.8705139756202698
10,1179648,53,381,993.9,286.07964329,0.7143135070800781,-3.516765058040619,0.2854678,0.2,5750,0.07474557072564494,27.030154974758624,0.59697265625,0.00015,11.271478652954102,0.8711050152778625
11,1181696,53,421,993.9,290.91547091999996,0.9609200358390808,-3.5180917866528034,0.18906549,0.2,5760,0.0023028312411042863,2.928952879924327,0.379736328125,0.00015,0.18325403332710266,0.8665359020233154
12,1183744,53,460,993.9,297.32197328,0.9174553155899048,-3.5144109442830085,0.27023083,0.2,5770,0.04790072202013107,16.80904827490449,0.52216796875,0.00015,1.355221152305603,0.8675995469093323
13,1185792,53,499,993.9,302.59359659999996,0.8857107162475586,-3.5195243664085867,0.14564344,0.2,5780,0.055145670712227,14.406764756143094,0.510546875,0.00015,1.648493766784668,0.8691099286079407
14,1187840,53,537,993.9,310.3290792,0.8451966047286987,-3.5227484926581383,0.12827045,0.2,5790,0.02574111434369115,8.0893242854625,0.5103515625,0.00015,0.737949013710022,0.8656051158905029
15,1189888,53,576,993.9,316.69962425,0.7246758937835693,-3.5172853626310827,0.32750964,0.2,5800,0.10164477798825829,18.90945033878088,0.67236328125,0.00015,1.085768461227417,0.8680379390716553
16,1191936,53,616,993.9,321.05768275,0.9527860879898071,-3.5245623610913754,0.14675325,0.2,5810,0.0323315538931638,12.266082186251879,0.497802734375,0.00015,1.7181917428970337,0.8671544194221497
17,1193984,53,654,993.9,320.78727975000004,0.9270808696746826,-3.529615744948387,0.30037522,0.2,5820,0.03576863782218424,8.605216430686415,0.486376953125,0.00015,0.39779841899871826,0.8696423172950745
18,1196032,53,693,993.9,326.25911593000006,0.9525824785232544,-3.5346096999943257,0.16745439,0.2,5830,0.014260011588339694,3.700701467413455,0.3623046875,0.00015,0.2741968631744385,0.8697431087493896
19,1198080,53,731,993.9,331.4155603,0.8277961611747742,-3.5342579171061517,0.34362733,0.2,5840,0.09106583922839491,32.69776921570301,0.561962890625,0.00015,2.430704116821289,0.871180534362793
20,1200128,53,769,993.9,341.6211834,0.7926013469696045,-3.5430896431207657,0.33128697,0.2,5850,0.09721536193683278,28.567883607000113,0.630224609375,0.00015,3.6490705013275146,0.8742443919181824
21,1202176,53,808,993.9,343.12555429,0.9168391227722168,-3.5503286816179753,0.3429856,0.2,5860,0.10773141883837525,25.738442722707987,0.586767578125,0.00015,1.7152454853057861,0.8742960095405579
22,1204224,53,848,993.9,346.72779271,0.938727617263794,-3.5613532580435274,0.24856542,0.2,5870,0.042054832687426824,8.548756412230432,0.560498046875,0.00015,0.6479231119155884,0.8766908049583435
23,1206272,53,887,993.9,342.64166913,0.9438942670822144,-3.5738903641700746,0.24312599,0.2,5880,0.048945271144475555,8.443532698601484,0.501123046875,0.00015,0.6496908068656921,0.8790356516838074
24,1208320,53,926,993.9,343.45867296000006,0.9533083438873291,-3.5864564344286918,0.09187496,0.2,5890,0.014807012301753275,3.95316140470095,0.4294921875,0.00015,0.38531872630119324,0.8805301785469055
25,1210368,53,961,993.9,339.0293551,0.9707015752792358,-3.58217578753829,0.1477732,0.2,5900,0.027741029944445474,8.69614698588848,0.45751953125,0.00015,0.7046436667442322,0.8778464198112488
1,1212416,55,37,993.9,336.53354939999997,0.9594669342041016,-3.581593105942011,0.18082626,0.2,5910,0.0423374162739492,7.513624933362007,0.44931640625,0.00015,0.5716978907585144,0.8783432841300964
2,1214464,53,76,993.9,329.96330086999996,0.9459995031356812,-3.5889913834631444,0.21045908,0.2,5920,0.022916397277731447,9.236611729301512,0.50322265625,0.00011999999999999999,0.3558509647846222,0.8795964121818542
3,1216512,53,115,993.9,333.40026793000004,0.945672869682312,-3.596904578059912,0.27285242,0.2,5930,0.04164401727321092,12.1203034453094,0.5826171875,0.00011999999999999999,1.2362892627716064,0.8807114958763123
4,1218560,53,154,993.9,336.20716559999994,0.9602258801460266,-3.61086113601923,0.13734111,0.2,5940,0.03997835354239214,9.594591983966529,0.51943359375,0.00011999999999999999,0.9204791188240051,0.8867692947387695
5,1220608,52,193,995.59,338.56405381999997,0.9423896074295044,-3.6240705758333207,0.2912472,0.2,5950,0.04131267927150475,18.26851656809449,0.527099609375,0.00011999999999999999,3.228076934814453,0.8879678845405579
6,1222656,52,232,997.51,342.47870593999994,0.9753859043121338,-3.6398473232984543,0.0971401,0.2,5960,0.006688781207776629,3.4927603968419136,0.402099609375,0.00011999999999999999,0.7501258850097656,0.8930525779724121
7,1224704,52,270,997.51,350.21389929,0.9341347217559814,-3.6500327445566656,0.2980203,0.2,5970,0.06370228113082703,24.64883013740182,0.592529296875,0.00011999999999999999,1.5310592651367188,0.8949480652809143
8,1226752,53,308,997.51,348.63070584,0.9484549164772034,-3.6554364591836928,0.37040144,0.2,5980,0.08042181267810519,19.04184751622379,0.638427734375,0.00011999999999999999,1.3118994235992432,0.8970203399658203
9,1228800,53,347,997.51,341.2621777500001,0.9778006672859192,-3.66450252905488,0.1598648,0.2,5990,0.016916993676568383,6.390683826152236,0.39560546875,0.00011999999999999999,0.48108574748039246,0.900444507598877
10,1230848,53,386,997.51,338.37546678000007,0.9578045606613159,-3.670628771185875,0.20481208,0.2,6000,0.020562652056105434,6.50309287449345,0.487548828125,0.00011999999999999999,0.576533317565918,0.8985287547111511
11,1232896,53,424,997.51,330.5214628300001,0.9562605619430542,-3.6645893424749376,0.08292729,0.2,6010,0.03042548271769192,11.203302036598325,0.369921875,0.00011999999999999999,0.7293424010276794,0.8962278962135315
12,1234944,53,463,997.51,327.14831519,0.9660610556602478,-3.6640220165252684,0.11729185,0.2,6020,0.03757958338537719,7.874062619544565,0.408251953125,0.00011999999999999999,1.166189193725586,0.898621141910553
13,1236992,53,502,997.51,320.15030809,0.9705847501754761,-3.663164111226797,0.105377525,0.2,6030,0.020780870047747157,9.020703797601163,0.418115234375,0.00011999999999999999,1.8828028440475464,0.8963258266448975
14,1239040,53,540,997.51,315.66046049,0.9603261351585388,-3.661201740801334,0.16192384,0.2,6040,0.021332885941956193,6.749252924975008,0.497216796875,0.00011999999999999999,0.21774768829345703,0.895966112613678
15,1241088,53,579,997.51,313.09692159,0.9693758487701416,-3.660059539973736,0.16264205,0.2,6050,0.026410544848477,7.5286950904875996,0.4841796875,0.00011999999999999999,0.5986810326576233,0.8967391848564148
16,1243136,52,618,997.51,316.50608819000007,0.9332966804504395,-3.6597460389137266,0.38797048,0.2,6060,0.06287839422584511,16.033526336029173,0.595556640625,0.00011999999999999999,1.1289337873458862,0.8954985737800598
17,1245184,52,658,997.51,314.59550193,0.9579965472221375,-3.65918153449893,0.20475304,0.2,6070,0.04299028223322239,16.761615342274307,0.529052734375,0.00011999999999999999,0.9622341394424438,0.8944568037986755
18,1247232,52,697,997.51,314.53637990000004,0.9068307280540466,-3.6642241559922697,0.6059151,0.2,6080,0.08182697719603312,25.95953645892441,0.57568359375,0.00011999999999999999,2.1295018196105957,0.8970466256141663
19,1249280,52,736,997.51,310.01398432,0.9002673029899597,-3.6777621254324915,0.51460886,0.2,6090,0.08370235681068153,32.19188848659396,0.596923828125,0.00011999999999999999,2.7377045154571533,0.9010117053985596
20,1251328,52,774,997.51,311.84915664,0.8624905943870544,-3.687362525612116,0.21308267,0.2,6100,0.09070217278058408,11.05585985556245,0.57490234375,0.00011999999999999999,0.8171729445457458,0.8997191786766052
21,1253376,53,803,997.51,304.16231098000003,0.9624279141426086,-3.69327227473259,0.1796174,0.2,6110,0.01990151804202469,5.24040296683088,0.475048828125,0.00011999999999999999,0.23072192072868347,0.900030791759491
22,1255424,54,833,997.51,309.49836134000003,0.9093075394630432,-3.692817906290293,0.8379076,0.2,6120,0.1054684445989551,37.815919783711436,0.77119140625,0.00011999999999999999,6.190654277801514,0.9016441702842712
23,1257472,54,861,997.51,315.7286643,0.9609376788139343,-3.7007455565035343,0.17865801,0.2,6130,0.04385560911032371,14.94263370372355,0.411083984375,0.00011999999999999999,1.2169365882873535,0.9039720892906189
24,1259520,55,888,997.51,323.75692646999994,0.9779788851737976,-3.707602505385876,0.15707126,0.2,6140,0.01890235541286529,11.503371205553412,0.412353515625,0.00011999999999999999,2.075852155685425,0.9048366546630859
25,1261568,55,915,997.51,327.89554847,0.8971007466316223,-3.7079017899930475,0.75469,0.2,6150,0.11864646733156406,45.792906844615935,0.737939453125,0.00011999999999999999,4.278284072875977,0.9033206105232239
1,1263616,83,24,997.51,334.72785495000005,0.9449642300605774,-3.7142257414758206,0.305294,0.2,6160,0.04157678696719813,10.557654368318618,0.596435546875,0.00011999999999999999,0.8414771556854248,0.9047158360481262
2,1265664,73,55,997.51,335.95371337000006,0.9545993208885193,-3.720502547174692,0.2556827,0.2,6170,0.0778313581526163,13.123559734597801,0.655078125,9e-05,2.373056411743164,0.9081287980079651
3,1267712,72,85,997.51,344.45006672000005,0.9676346778869629,-3.722938994318247,0.17203584,0.2,6180,0.04183494867756963,17.613507878780364,0.447119140625,9e-05,1.2832342386245728,0.9065136909484863
4,1269760,71,114,997.51,339.09239757,0.9278343319892883,-3.7244574166834354,0.3985459,0.2,6190,0.11679995939193759,37.68460694849491,0.653955078125,9e-05,8.549591064453125,0.9078731536865234
5,1271808,69,146,997.51,341.26938014000007,0.9358634352684021,-3.7376733109354974,0.69147927,0.2,6200,0.06781322435417678,15.17855231910944,0.56162109375,9e-05,1.9312645196914673,0.9109683632850647
6,1273856,68,180,997.51,338.7682024,0.9606954455375671,-3.74570382386446,0.3224799,0.2,6210,0.04167104647640372,17.242331477627157,0.56767578125,9e-05,2.3906302452087402,0.9125939011573792
7,1275904,67,213,996.83,332.87080421999997,0.9812600016593933,-3.7507683500647544,0.14464761,0.2,6220,0.027631216774170752,5.723776495270431,0.4603515625,9e-05,0.3417123556137085,0.9121405482292175
8,1277952,66,247,999.32,325.56587384999995,0.9139205813407898,-3.7527960039675237,0.39906436,0.2,6230,0.0653161110545625,23.45404745079577,0.493505859375,9e-05,0.8913796544075012,0.9123438000679016
9,1280000,65,281,999.32,327.79884055,0.9751774072647095,-3.7575234465301035,0.15611571,0.2,6240,0.04134824694920099,13.601931822299957,0.376416015625,9e-05,1.0681703090667725,0.9143013954162598
10,1282048,65,314,999.32,325.7449302,0.9682396650314331,-3.7648461259901524,0.12337063,0.2,6250,0.019597088354930747,10.113754471763968,0.401220703125,9e-05,1.8975191116333008,0.9165694117546082
11,1284096,64,348,999.32,323.09792558000004,0.9347617626190186,-3.770963580906391,0.5764805,0.2,6260,0.09559965834778268,32.1218398809433,0.619580078125,9e-05,5.542255401611328,0.9193691611289978
12,1286144,64,382,999.32,325.65239233999995,0.9701787829399109,-3.7831282764673233,0.32311445,0.2,6270,0.07430678294040263,19.579055545479058,0.494482421875,9e-05,7.664129734039307,0.9232441782951355
13,1288192,63,416,999.32,325.30580482,0.9218816757202148,-3.795908069610596,0.2661258,0.2,6280,0.09708675634756218,29.129416469484568,0.55205078125,9e-05,6.3711700439453125,0.9254294037818909
14,1290240,63,449,999.32,327.37807308000004,0.9415342807769775,-3.8056919388473034,0.38049304,0.2,6290,0.04656807092542294,15.7738200224936,0.5787109375,9e-05,2.5754966735839844,0.9266321659088135
15,1292288,63,483,999.32,331.10952136,0.940471887588501,-3.8146782115101816,0.48649177,0.2,6300,0.08242430815662374,29.921587535738944,0.601806640625,9e-05,2.589883804321289,0.9305533766746521
16,1294336,63,517,999.32,335.81542611000003,0.9645639657974243,-3.8255638025701044,0.24685791,0.2,6310,0.08260402539744974,26.992562586069106,0.48017578125,9e-05,3.94787335395813,0.9318196177482605
17,1296384,63,551,999.32,333.23186773000003,0.9644877910614014,-3.840806132555008,0.18254983,0.2,6320,0.062029138425714336,14.018656537681817,0.484521484375,9e-05,1.4149166345596313,0.9380329251289368
18,1298432,63,584,999.32,324.39511735,0.8799643516540527,-3.8579892411828043,0.28978193,0.2,6330,0.10652476701361593,23.19136866554618,0.6162109375,9e-05,4.751606464385986,0.9421377182006836
19,1300480,62,618,999.32,320.34029537000004,0.9730416536331177,-3.871824125945568,0.14573753,0.2,6340,0.021427805580606217,7.429316381923854,0.40966796875,9e-05,0.5974984765052795,0.9460728168487549
20,1302528,62,652,999.32,320.04028239,0.7488124370574951,-3.8863314293324946,0.5317261,0.2,6350,0.131173378272797,28.942716442793607,0.72802734375,9e-05,8.123641967773438,0.9522687792778015
21,1304576,62,686,999.32,324.84087808,0.9643105268478394,-3.901356761157513,0.15894616,0.2,6360,0.02855606051889481,11.66633012611419,0.423681640625,9e-05,0.672616720199585,0.9546582698822021
22,1306624,62,718,999.32,329.30964181999997,0.94140625,-3.9082810707390307,0.40185738,0.2,6370,0.09334727956156712,22.847040002793072,0.68544921875,9e-05,2.6537528038024902,0.9582319259643555
23,1308672,62,750,999.32,335.4108191300001,0.9546299576759338,-3.921389238536358,0.28695953,0.2,6380,0.051066031967638995,21.80270515419543,0.556982421875,9e-05,2.7292706966400146,0.9620510935783386
24,1310720,62,783,999.32,331.43676672000004,0.8667277693748474,-3.9323094852268694,0.9366697,0.2,6390,0.10686513748078141,89.00977692008018,0.72041015625,9e-05,20.676496505737305,0.963743269443512
25,1312768,62,817,999.32,327.4823213800001,0.7646797895431519,-3.9380039907991886,0.44689447,0.2,6400,0.05992173841805197,12.2576732493937,0.640234375,9e-05,1.4617912769317627,0.9652319550514221
1,1314816,78,26,999.32,320.68771078000003,0.8077191114425659,-3.9454680271446705,0.10462925,0.2,6410,0.025734951008780628,8.496319924294948,0.455810546875,9e-05,2.4472076892852783,0.9665791988372803
2,1316864,65,62,999.32,312.1588298800001,0.9057677388191223,-3.9503733314573766,0.037085477,0.2,6420,0.012277185666607692,4.343357340805232,0.35,5.999999999999998e-05,0.7131743431091309,0.9678114056587219
3,1318912,63,96,999.32,301.70549531,0.8768852949142456,-3.9515014581382273,0.04962942,0.2,6430,0.007782350573688745,4.2394730607979,0.368896484375,5.999999999999998e-05,0.788190484046936,0.9669798016548157
4,1320960,61,132,999.32,297.10416735,0.9524621963500977,-3.9446025349199774,0.040951565,0.2,6440,0.00795652571687242,2.1159536908380687,0.31103515625,5.999999999999998e-05,0.39326149225234985,0.9640765190124512
5,1323008,61,166,999.32,289.09711083999997,0.9593162536621094,-3.9388129226863384,0.052185986,0.2,6450,-0.012217098168184748,1.5197669152170419,0.247900390625,5.999999999999998e-05,0.25881439447402954,0.9611165523529053
6,1325056,61,200,999.32,279.23095833,0.9553122520446777,-3.937168535590172,0.038617186,0.2,6460,-0.005365018107113428,1.976288631465286,0.31484375,5.999999999999998e-05,0.4290587604045868,0.961915910243988
7,1327104,61,234,999.32,277.23093204,0.8619346618652344,-3.9396912954747676,0.4350035,0.2,6470,0.06627736432128586,4.543968532420695,0.47978515625,5.999999999999998e-05,0.41982102394104004,0.9616993069648743
8,1329152,60,268,999.32,271.26288434,0.8952913284301758,-3.9357941120862963,0.038070127,0.2,6480,0.012889425443427171,2.243089031800628,0.353759765625,5.999999999999998e-05,0.4209589958190918,0.9596917629241943
9,1331200,60,302,994.9,278.97069634,0.8377030491828918,-3.9354015089571477,0.06545369,0.2,6490,0.03806398092710879,4.4473834991455075,0.40322265625,5.999999999999998e-05,0.6463639140129089,0.9608768820762634
10,1333248,60,337,994.9,279.90707633000005,0.8013114333152771,-3.938807823508978,0.31682846,0.2,6500,0.15066254152334296,18.6652178555727,0.573486328125,5.999999999999998e-05,3.7092907428741455,0.96145099401474
11,1335296,60,371,994.9,284.59952756000007,0.857151985168457,-3.9397505320608617,0.43962598,0.2,6510,0.13761039072851416,27.7909009501338,0.673388671875,5.999999999999998e-05,6.778210163116455,0.9614165425300598
12,1337344,60,405,994.9,288.23559293000005,0.9107644557952881,-3.9446252666413786,0.2921703,0.2,6520,0.07982433767028851,13.357914017140866,0.6529296875,5.999999999999998e-05,1.4109838008880615,0.963880717754364
13,1339392,60,438,994.9,286.3645080200001,0.9178339838981628,-3.9493126474320888,0.12744546,0.2,6530,0.04365641601616517,19.07597405910492,0.4578125,5.999999999999998e-05,4.812598705291748,0.9643219113349915
14,1341440,60,472,994.9,279.12048923,0.932104229927063,-3.9533820033073424,1.5540447,0.2,6540,0.08085466810298385,10.401998725533485,0.62734375,5.999999999999998e-05,0.7923306226730347,0.9660683274269104
15,1343488,60,507,994.9,277.86356709,0.9530130624771118,-3.958499289304018,0.25063112,0.2,6550,0.052790855889907104,12.209908110648394,0.548095703125,5.999999999999998e-05,1.0228445529937744,0.9675208926200867
16,1345536,60,540,994.9,280.9489429,0.8904183506965637,-3.9660519391298292,0.2602643,0.2,6560,0.06258506682643201,15.740370340645313,0.59814453125,5.999999999999998e-05,1.8990548849105835,0.9704558253288269
17,1347584,60,575,994.9,278.4795431999999,0.9181684255599976,-3.97486237809062,0.19878805,0.2,6570,0.08400054548255867,34.95262744128704,0.604150390625,5.999999999999998e-05,6.796149253845215,0.9717380404472351
18,1349632,60,605,994.9,277.32493308,0.9229297637939453,-3.9781797736883164,0.16679825,0.2,6580,0.03275003840244608,19.45431930422783,0.505224609375,5.999999999999998e-05,2.4248287677764893,0.971799910068512
19,1351680,61,633,994.9,279.09250502000003,0.9415402412414551,-3.98039990440011,0.3920188,0.2,6590,0.098392099346529,30.430810540914536,0.64677734375,5.999999999999998e-05,7.7995285987854,0.9721236824989319
20,1353728,61,664,994.9,275.09678664,0.955805778503418,-3.9860503405332564,0.13756904,0.2,6600,0.03635300672613084,9.540632631257177,0.394189453125,5.999999999999998e-05,1.4520765542984009,0.9754431843757629
21,1355776,61,698,994.9,270.12634702,0.9121055006980896,-3.994644405692816,0.25306758,0.2,6610,0.0668825579836266,22.392089965939523,0.56083984375,5.999999999999998e-05,3.441194534301758,0.976165771484375
22,1357824,61,732,994.9,260.27058948,0.5272482633590698,-3.9945916548371314,0.083379805,0.2,6620,0.05485201303235954,12.575453996658325,0.525634765625,5.999999999999998e-05,2.1353988647460938,0.9736644625663757
23,1359872,61,766,994.9,257.06110927000003,0.8718123435974121,-3.995607175678015,0.09061284,0.2,6630,0.039134137357177676,6.90310910847038,0.4896484375,5.999999999999998e-05,0.916337788105011,0.9765834808349609
24,1361920,61,801,994.9,255.99835463000002,0.9125208854675293,-4.00418635904789,0.25651664,0.2,6640,0.10092646534030791,9.011437395960092,0.582470703125,5.999999999999998e-05,1.8609461784362793,0.9776725172996521
25,1363968,61,835,994.9,249.63344207999998,0.9377144575119019,-4.00711161494255,0.1241094,0.2,6650,0.027570204593939707,11.702744994312525,0.441064453125,5.999999999999998e-05,2.4372668266296387,0.9785056710243225
1,1366016,83,24,994.9,254.61640543999994,0.7937425374984741,-4.009751303493976,0.027298557,0.2,6660,0.005888709552527871,3.104010645393282,0.347509765625,5.999999999999998e-05,0.4127618670463562,0.9795836806297302
2,1368064,69,59,994.9,247.08616841999995,0.9091354012489319,-4.012584775686264,0.17090043,0.2,6670,0.06387303275987506,38.59324156939984,0.53798828125,2.999999999999999e-05,5.752237319946289,0.97987300157547
3,1370112,65,93,994.9,242.00938136999997,0.9171566963195801,-4.01328302770853,0.1120094,0.2,6680,0.04872650451725349,21.886832581460475,0.41748046875,2.999999999999999e-05,3.264899492263794,0.9798344969749451
4,1372160,63,128,994.9,240.55316894,0.9617571234703064,-4.012649790942669,0.075701766,0.2,6690,0.027067641471512617,16.378384308516978,0.396142578125,2.999999999999999e-05,1.666086196899414,0.9788575172424316
5,1374208,62,162,994.9,242.48210322000003,0.9808745384216309,-4.011390842497349,0.075293094,0.2,6700,0.006204360295669176,16.077241867035628,0.2744140625,2.999999999999999e-05,5.419552803039551,0.9788219332695007
6,1376256,62,197,995.58,242.93691812,0.9587802290916443,-4.012507039308548,0.26877257,0.2,6710,0.052762449624424335,30.853699047863483,0.416015625,2.999999999999999e-05,9.637717247009277,0.9794752597808838
7,1378304,62,230,995.58,246.61464453999997,0.9685385227203369,-4.014105166494846,0.062195566,0.2,6720,0.022573922331503127,13.355186357721687,0.30615234375,2.999999999999999e-05,2.628159761428833,0.9793413281440735
8,1380352,61,264,995.58,247.80709994,0.9746484756469727,-4.014646121859551,0.07228738,0.2,6730,0.032873168330115735,22.36154251843691,0.350244140625,2.999999999999999e-05,7.158117294311523,0.9798145294189453
9,1382400,61,298,995.58,247.06603800999997,0.9464722871780396,-4.016702871024608,0.17319722,0.2,6740,0.0472566046679276,19.56377006098628,0.47197265625,2.999999999999999e-05,4.652488708496094,0.98024582862854
10,1384448,61,334,995.58,240.53197733999997,0.9708119630813599,-4.018043646216393,0.10425502,0.2,6750,0.031903453778795665,19.169922801852227,0.4470703125,2.999999999999999e-05,5.903829097747803,0.9802420735359192
11,1386496,61,365,995.58,234.51189201999998,0.9496126174926758,-4.018299052119255,0.028345639,0.2,6760,0.008293894438247662,10.303392058797181,0.19189453125,2.999999999999999e-05,1.2786799669265747,0.980185329914093
12,1388544,61,400,995.58,233.46675530999997,0.8881386518478394,-4.018921606242657,0.29101646,0.2,6770,0.10873492562241154,19.751205450296403,0.59482421875,2.999999999999999e-05,7.736486434936523,0.9805180430412292
13,1390592,61,434,995.58,225.46792582,0.9171770215034485,-4.019315974414349,0.5673025,0.2,6780,0.1150362385000335,28.108555632829667,0.509619140625,2.999999999999999e-05,5.519056797027588,0.9803483486175537
14,1392640,61,468,995.58,221.97770330000003,0.8711346983909607,-4.020306266844273,0.16718566,0.2,6790,0.08206485219998286,46.92125888466835,0.499951171875,2.999999999999999e-05,11.2385835647583,0.9806972146034241
15,1394688,61,502,995.58,223.01516211999999,0.9743366837501526,-4.020950093865395,0.06989591,0.2,6800,0.011421117879945087,10.971400032192468,0.358056640625,2.999999999999999e-05,4.182482719421387,0.9807239174842834
16,1396736,61,536,995.58,217.82162076,0.9486111998558044,-4.021731834113598,0.23927791,0.2,6810,0.07202529183559818,22.05392234325409,0.513671875,2.999999999999999e-05,7.956475734710693,0.9814386367797852
17,1398784,60,570,995.58,216.37045935000003,0.9276559948921204,-4.021997548639774,0.07992839,0.2,6820,0.03984252137452131,13.600120668113231,0.3955078125,2.999999999999999e-05,3.357851505279541,0.9802622199058533
18,1400832,60,605,993.38,211.04481351,0.9534811973571777,-4.020574429631234,0.08101092,0.2,6830,0.02784341898659477,11.829153446108103,0.390576171875,2.999999999999999e-05,1.2362873554229736,0.9804436564445496
19,1402880,60,639,993.38,208.24802914000009,0.9474872350692749,-4.021338801085949,0.16609532,0.2,6840,0.04141337100008968,38.834884031116964,0.471533203125,2.999999999999999e-05,15.369059562683105,0.9805974364280701
20,1404928,60,674,993.38,211.45326189000002,0.9585363268852234,-4.021637010574341,0.09689541,0.2,6850,0.031791388677083886,17.89289846792817,0.4427734375,2.999999999999999e-05,5.128133773803711,0.9802784323692322
21,1406976,60,707,993.38,213.93356711,0.9307928681373596,-4.0216418877244,0.2689682,0.2,6860,0.08072905963927042,63.34613874554634,0.58701171875,2.999999999999999e-05,7.768276691436768,0.980808436870575
22,1409024,60,742,993.38,208.11863827000005,0.9633665680885315,-4.023100732266903,0.15112703,0.2,6870,0.02049131411331473,36.38372650891542,0.399658203125,2.999999999999999e-05,13.345125198364258,0.9813248515129089
23,1411072,60,776,993.38,211.36208577000002,0.9787998199462891,-4.027694071829319,0.113392115,0.2,6880,0.010773001497727818,8.099353756383062,0.347509765625,2.999999999999999e-05,1.4719150066375732,0.9832782745361328
24,1413120,60,811,993.38,219.78656079999996,0.9507940411567688,-4.030724935233593,0.07379323,0.2,6890,0.04003525656589772,17.083560626208783,0.36337890625,2.999999999999999e-05,3.1744091510772705,0.9832622408866882
25,1415168,60,846,993.38,232.63595961,0.9485869407653809,-4.0314899444580075,0.5634279,0.2,6900,0.06649796530837193,42.438616040349004,0.5158203125,2.999999999999999e-05,9.873417854309082,0.9833638072013855
