time/time_elapsed,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,train/approx_kl,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/std,train/explained_variance,train/n_updates,train/entropy_loss,train/value_loss,train/clip_fraction
1912,132.23841212,44,988.75,47,391168,0.165559,0.0003,0.19155558943748474,0.2,-0.025788618919614238,0.9049134254455566,0.9438132047653198,1900,-3.93155852034688,1.1372596541885287,0.37412109375
1955,129.06549456999997,45,988.75,47,393216,0.19345912,0.0003,-0.022447705268859863,0.2,-0.023572658929333558,0.8962349891662598,0.9734060764312744,1910,-3.8984067171812056,0.5907835533143952,0.40947265625
1995,123.83969917,46,985.43,47,395264,0.05698608,0.0003,-0.00867987796664238,0.2,-0.014426656333671416,0.8903495669364929,0.981001079082489,1920,-3.8719175301492212,0.6100939426687546,0.339892578125
2033,116.49595111000001,47,985.43,47,397312,0.94037914,0.0003,0.06543891876935959,0.2,-0.023522551944915905,0.8882771134376526,0.8888994455337524,1930,-3.863880969583988,1.8774020945071244,0.44755859375
2067,113.88093371000001,48,985.43,47,399360,0.09360796,0.0003,0.06010507792234421,0.2,-0.020021135214483364,0.8953295350074768,0.976253092288971,1940,-3.875564181804657,0.3762078911007848,0.336376953125
2102,111.01103652,49,985.43,47,401408,0.046758823,0.0003,0.035469088703393936,0.2,-0.00983984839549521,0.9000300765037537,0.9681142568588257,1950,-3.885163979232311,0.44070670469664036,0.32861328125
50,110.21042702999999,1,985.43,40,403456,0.09534462,0.0003,0.06317990273237228,0.2,0.008790058075101114,0.9000956416130066,0.8993884921073914,1960,-3.8945116087794305,1.5443989594234153,0.500048828125
126,107.27597804999998,2,985.43,32,405504,0.056897856,0.0003,0.006853554397821426,0.2,-0.014187455743376631,0.8986888527870178,0.9479091763496399,1970,-3.8883716233074663,0.7405451628612354,0.3431640625
3644,104.62553584,3,985.43,1,407552,0.056697786,0.0003,0.07687998563051224,0.2,0.0012814380956115202,0.8988916277885437,0.9493425488471985,1980,-3.8922694958746433,0.9379045828711241,0.37705078125
3722,102.17353644,4,985.43,2,409600,0.13404205,0.0003,0.05034985393285751,0.2,-0.007272744162764866,0.8985679149627686,0.97614586353302,1990,-3.8934740275144577,0.5130767762893811,0.337109375
3801,94.18521438999998,5,981.17,2,411648,0.081028596,0.0003,-0.008611612021923065,0.2,-0.0070368319604313,0.9019124507904053,0.9814992547035217,2000,-3.904614145308733,0.36433704720111565,0.421435546875
3879,89.09094585999998,6,981.17,3,413696,0.82159704,0.0003,0.1181938648223877,0.2,0.003934949560425593,0.900848388671875,0.9623040556907654,2010,-3.9075676538050175,0.8966651579015888,0.403662109375
3944,86.39434322,7,981.17,3,415744,0.08857794,0.0003,-0.016950136050581932,0.2,-0.021950323147029847,0.9001573920249939,0.9678784608840942,2020,-3.9104881048202516,0.38209092054748905,0.396826171875
4030,86.77559723,8,981.17,4,417792,0.09406385,0.0003,-0.029987432062625885,0.2,-0.007344745477894321,0.8889942169189453,0.9534669518470764,2030,-3.890802825242281,0.7042510264203884,0.413134765625
4090,81.99749605000001,9,981.17,4,419840,0.07108338,0.0003,0.04975798726081848,0.2,0.0037446467511472294,0.8883089423179626,0.9446405172348022,2040,-3.872643257677555,1.3542856658576057,0.381298828125
4136,80.63400027,10,981.17,4,421888,0.058011122,0.0003,0.03468554839491844,0.2,0.012348094720073277,0.8838375210762024,0.9489906430244446,2050,-3.8640180200338365,0.820884432864841,0.3759765625
4171,79.9650941,11,981.17,5,423936,0.06574538,0.0003,0.052847810089588165,0.2,-0.007992738374741747,0.886995792388916,0.9816890954971313,2060,-3.8602923855185507,0.314969176473096,0.330712890625
4214,74.74147749,12,981.17,5,425984,0.090086676,0.0003,0.015937313437461853,0.2,-0.008927581101306713,0.8869516253471375,0.9688172340393066,2070,-3.864858304709196,0.6348054291796871,0.435595703125
4255,71.84576455999999,13,981.17,6,428032,0.07791109,0.0003,0.0041633471846580505,0.2,-0.013242724997689947,0.8788650631904602,0.9747404456138611,2080,-3.850688511133194,0.4748500294110272,0.37587890625
4292,71.2275411,14,981.17,6,430080,0.06214176,0.0003,0.024919457733631134,0.2,-0.004963923394097946,0.8853945732116699,0.9742172956466675,2090,-3.8471944712102415,0.5787642781506293,0.39501953125
4338,68.63907612,15,981.17,7,432128,0.103967845,0.0003,0.3069506287574768,0.2,0.029823085240786897,0.8880206942558289,0.8846452236175537,2100,-3.8652064338326455,2.93051461125724,0.466015625
4372,65.38184648,16,981.17,7,434176,0.12787902,0.0003,0.158756822347641,0.2,0.010349962931650225,0.887454092502594,0.9477896690368652,2110,-3.869010055810213,2.0995247369864956,0.39755859375
4413,63.55900499000001,17,981.17,7,436224,0.11940085,0.0003,0.1393192857503891,0.2,0.00043492489057825876,0.8881228566169739,0.964643657207489,2120,-3.8742253839969636,0.9721247617504559,0.37763671875
4463,62.95465920000001,18,981.17,8,438272,0.08039823,0.0003,0.1033640056848526,0.2,0.0030202152753190602,0.8846963047981262,0.9578477740287781,2130,-3.8640678226947784,2.8691709202248603,0.4484375
4506,60.85157704,19,981.17,8,440320,0.4090851,0.0003,-0.031792547553777695,0.2,-0.022005864535458386,0.8798684477806091,0.9733315706253052,2140,-3.8515853606164456,0.6809207592683378,0.372998046875
4546,59.7428415,20,981.17,9,442368,0.19338915,0.0003,0.3020004332065582,0.2,0.008114844748342875,0.883105456829071,0.9615568518638611,2150,-3.8471983179450033,2.6464527233038098,0.49306640625
4592,62.06691737999999,21,981.17,9,444416,0.08348143,0.0003,0.05265811085700989,0.2,-0.01245281132432865,0.874373733997345,0.9711273312568665,2160,-3.846143314242363,0.7194966570241377,0.3869140625
4631,64.53667965999999,22,981.17,9,446464,0.200346,0.0003,0.09691333770751953,0.2,0.018660118417756166,0.8730419278144836,0.939827024936676,2170,-3.821428648382425,4.592696307180449,0.563720703125
4662,69.58575645,23,981.17,10,448512,0.09958885,0.0003,0.18565018475055695,0.2,0.004909799387678504,0.8761658072471619,0.948415994644165,2180,-3.8294864133000375,2.244459514319897,0.416064453125
4693,69.58360342,24,981.17,10,450560,0.45025486,0.0003,0.6986757516860962,0.2,0.020711417932761832,0.8740038871765137,0.936977744102478,2190,-3.8247589714825154,9.252348092384636,0.559765625
4724,69.00302379,25,981.17,10,452608,2.1423516,0.0003,0.03924492746591568,0.2,-0.009897538900258952,0.8647605776786804,0.9774928092956543,2200,-3.810638313740492,0.7420428257551975,0.52373046875
4755,69.11827229,26,981.17,11,454656,0.17563063,0.0003,0.2878335416316986,0.2,0.038307730385713515,0.8684703707695007,0.9408624172210693,2210,-3.7978888526558876,5.364033395145088,0.53916015625
4786,65.46526315,27,981.17,11,456704,0.31315696,0.0003,0.3251034915447235,0.2,0.004987649694521678,0.873388946056366,0.9452531933784485,2220,-3.813902173191309,3.564525957405567,0.444189453125
4816,64.30527246999999,28,981.17,11,458752,0.7313391,0.0003,0.0991210788488388,0.2,0.025179712971294066,0.8717792630195618,0.9311476945877075,2230,-3.8183361954987047,3.0142354624695145,0.449609375
4858,65.03582175000001,29,981.17,12,460800,0.20868252,0.0003,0.9921901226043701,0.2,0.054483234096551314,0.8774232864379883,0.86531662940979,2240,-3.823124907910824,12.38415046427399,0.506640625
4900,58.70634965,30,981.17,12,462848,0.105839826,0.0003,0.6629851460456848,0.2,0.07416447373980191,0.8834471106529236,0.8315317034721375,2250,-3.8440012514591215,4.360640870500356,0.425048828125
4944,58.794820760000015,31,981.17,12,464896,0.094823,0.0003,0.2316867709159851,0.2,0.010811736917457893,0.8726450800895691,0.821599543094635,2260,-3.842554032802582,1.5495647349162027,0.3998046875
4987,56.34945426000001,32,987.48,13,466944,0.20667541,0.0003,0.1791570782661438,0.2,0.011353166269691429,0.8781208992004395,0.9031484723091125,2270,-3.8313659980893133,2.4243570352671666,0.50234375
5025,49.90158105,33,987.48,13,468992,0.032765977,0.0003,0.15315558016300201,0.2,0.00569155349076027,0.8765789866447449,0.9485923051834106,2280,-3.838933825492859,0.40314516850048676,0.341845703125
5065,49.53225381,34,987.48,13,471040,0.098500416,0.0003,0.05514126271009445,0.2,-0.005442635563667864,0.8760263323783875,0.9534677267074585,2290,-3.8389605924487116,0.5232031084713527,0.301123046875
5104,47.14674997,35,987.48,14,473088,0.035445523,0.0003,0.02694045379757881,0.2,0.0025148347776848823,0.8741078972816467,0.9401604533195496,2300,-3.8273943245410917,0.7219650675775483,0.257470703125
5146,45.502779229999994,36,987.48,14,475136,0.09019341,0.0003,0.1440080851316452,0.2,0.007267988799139857,0.8737913966178894,0.9017042517662048,2310,-3.8224149726331236,0.8300808995380067,0.240673828125
5187,43.55931583999999,37,987.48,14,477184,0.026764993,0.0003,0.006869211792945862,0.2,-0.0140891238785116,0.8668653964996338,0.8585261702537537,2320,-3.8023959688842295,0.23056794587755575,0.2125
5230,37.773421479999996,38,987.48,14,479232,0.024599016,0.0003,0.03805937245488167,0.2,-0.012642807447264204,0.8731184005737305,0.9525517225265503,2330,-3.810928937792778,0.20962452775565907,0.20078125
5270,36.42459717,39,992.42,15,481280,0.01252033,0.0003,0.10674288123846054,0.2,-0.00896716295974329,0.8754794597625732,0.9134969711303711,2340,-3.8217611730098726,0.26035006413585504,0.1673828125
5309,32.04164988,40,991.34,15,483328,0.14161065,0.0003,0.07640871405601501,0.2,-0.008473724260693417,0.8715301156044006,0.9091591238975525,2350,-3.8188507333397865,0.5917170621920377,0.27001953125
5344,28.67339787,41,991.34,15,485376,0.8955966,0.0003,0.020931966602802277,0.2,-0.023129967031854902,0.8711497783660889,0.6234738826751709,2360,-3.8068110518157483,1.970031504984945,0.2140625
5385,25.913900710000004,42,991.34,15,487424,0.13569114,0.0003,0.060615405440330505,0.2,-0.0148958457284607,0.8765297532081604,0.9232045412063599,2370,-3.8134974956512453,0.6284089482855052,0.26669921875
5430,25.53540779,43,991.34,16,489472,0.025530148,0.0003,0.12520255148410797,0.2,-0.007282700433279388,0.8772514462471008,0.9502658247947693,2380,-3.8220436185598374,0.27118467799155044,0.195654296875
5473,26.89808468,44,991.34,16,491520,0.15987729,0.0003,0.07490549981594086,0.2,-0.0026998237037332727,0.8771054148674011,0.915803849697113,2390,-3.8222231343388557,1.7802917673019691,0.45068359375
5508,29.30236361,45,994.66,16,493568,2.0795364,0.0003,0.21811828017234802,0.2,0.10510956939833704,0.8737194538116455,0.7622017860412598,2400,-3.8152467906475067,3.8256572305690497,0.69912109375
5551,29.15416012,46,994.66,16,495616,0.23296697,0.0003,0.07090707123279572,0.2,-0.00047583113919245077,0.871852695941925,0.9167083501815796,2410,-3.8075487978756426,1.8844899903284387,0.5076171875
5589,35.49668899,47,994.66,17,497664,0.09590496,0.0003,0.15315081179141998,0.2,0.00966484976670472,0.8746485114097595,0.9366254210472107,2420,-3.8068335123360155,2.1686665434390306,0.49150390625
5628,40.06298640000001,48,994.66,17,499712,0.13419278,0.0003,0.23652592301368713,0.2,0.02843520686874399,0.8782171607017517,0.9333025813102722,2430,-3.817743120342493,5.446171442745253,0.52509765625
5667,46.46168183,49,994.66,17,501760,0.3342909,0.0003,0.7799506783485413,0.2,0.019288503513962496,0.8798748850822449,0.9465668797492981,2440,-3.8283918209373953,6.528770549595356,0.53095703125
26,50.210235409999996,1,987.97,77,503808,0.1117675,0.0003,0.4678034484386444,0.2,0.014093278376094531,0.8788945078849792,0.9555843472480774,2450,-3.8285123974084856,5.99693360645324,0.525244140625
62,57.406653479999996,2,987.97,65,505856,1.7537537,0.0003,0.5894187688827515,0.2,-0.0017170808059745468,0.8774448037147522,0.9469801187515259,2460,-3.82617893666029,7.079355782549828,0.507568359375
96,64.95665896999999,3,987.97,63,507904,0.59765446,0.0003,1.1191024780273438,0.2,0.03932696800038684,0.8790401816368103,0.9272721409797668,2470,-3.8248188734054565,12.185492769442499,0.670166015625
130,74.29909254,4,984.57,62,509952,0.15666872,0.0003,0.863364040851593,0.2,0.05737917051592376,0.8798996806144714,0.9318764805793762,2480,-3.829533327370882,9.415001603215932,0.559619140625
163,78.49433103999999,5,984.57,62,512000,0.9304365,0.0003,0.43770918250083923,0.2,0.027658732191775927,0.881776750087738,0.9329848885536194,2490,-3.836019068211317,8.578773583471776,0.574462890625
197,81.54714558,6,984.57,62,514048,0.23844096,0.0003,0.773650586605072,0.2,0.023671365235350093,0.8841579556465149,0.9715142250061035,2500,-3.8436572171747683,7.377580726146698,0.553564453125
231,81.75536816,7,984.57,61,516096,0.24739486,0.0003,0.23593933880329132,0.2,0.014879748497332913,0.8869909644126892,0.9546144604682922,2510,-3.8537041679024697,5.3011623146012425,0.524853515625
265,89.14398997999999,8,984.57,61,518144,0.1474577,0.0003,0.2898320257663727,0.2,0.02983675047435099,0.888725996017456,0.9599425196647644,2520,-3.856911000609398,4.08623215877451,0.524365234375
300,94.41898683999997,9,984.57,61,520192,0.3932943,0.0003,0.9776356816291809,0.2,0.08129770844825543,0.8883340954780579,0.9281646609306335,2530,-3.8580097176134585,13.802290014922619,0.614599609375
336,97.89218595,10,984.57,60,522240,0.14650218,0.0003,0.5365339517593384,0.2,0.0008055407815845683,0.8860060572624207,0.972431480884552,2540,-3.8581205308437347,3.5724629518110307,0.43037109375
367,100.45180665,11,984.57,61,524288,0.26021284,0.0003,0.1707039326429367,0.2,0.010988335938600357,0.8931750655174255,0.9778508543968201,2550,-3.859930929541588,4.039887877646834,0.476708984375
398,104.59941244000001,12,984.57,61,526336,0.5783637,0.0003,0.28167784214019775,0.2,0.0077363529271679,0.894742488861084,0.9787653088569641,2560,-3.8798086158931255,3.149269163701683,0.50673828125
428,107.59725345000001,13,984.57,62,528384,0.39095333,0.0003,0.7836226224899292,0.2,0.02152136141885421,0.9006883502006531,0.9592968225479126,2570,-3.890235637873411,7.674546955525875,0.616650390625
458,113.89183016999999,14,977.64,62,530432,0.26938808,0.0003,0.8930888772010803,0.2,0.021544266214186793,0.9012596011161804,0.9611907005310059,2580,-3.9061498038470743,8.564778074994683,0.536669921875
493,118.81264582,15,970.02,62,532480,2.8699627,0.0003,0.8322054743766785,0.2,0.004119236444239505,0.9027547240257263,0.958706259727478,2590,-3.910332990437746,10.342204653285444,0.526123046875
528,125.94463897,16,970.02,62,534528,0.83033377,0.0003,0.48204874992370605,0.2,0.01790033689030679,0.9049552083015442,0.9282742738723755,2600,-3.916462477296591,10.017380355112255,0.564794921875
565,130.70994646,17,970.02,61,536576,0.1637026,0.0003,0.3600701689720154,0.2,0.036408412296441386,0.9050748944282532,0.9451739192008972,2610,-3.9190924011170862,5.973906519822776,0.59658203125
603,132.05015824,18,970.02,61,538624,0.94899505,0.0003,0.6702709197998047,0.2,0.039458922680205434,0.9094098210334778,0.9569146037101746,2620,-3.9275366716086864,8.541950953193009,0.60888671875
636,129.46298932000002,19,962.25,61,540672,0.25669712,0.0003,0.5737931728363037,0.2,0.018871726215002126,0.8993573188781738,0.9666605591773987,2630,-3.925551474839449,4.400911486707628,0.5
666,128.78520402,20,962.25,61,542720,1.2585803,0.0003,0.7997912764549255,0.2,0.01226252619017032,0.9068215489387512,0.9468139410018921,2640,-3.921545336395502,8.309098980668931,0.543212890625
697,123.14371466,21,954.83,61,544768,0.47577715,0.0003,0.1040983647108078,0.2,0.030547811911674216,0.9122347831726074,0.967101514339447,2650,-3.950120086222887,1.838350593019277,0.573193359375
733,125.66197149000001,22,954.83,61,546816,1.2434769,0.0003,0.24437406659126282,0.2,0.003581190836848691,0.9106270670890808,0.9306095838546753,2660,-3.950409807264805,5.238952826429158,0.535009765625
771,125.08553284999999,23,947.37,61,548864,0.25734198,0.0003,0.7004409432411194,0.2,0.016933494788827375,0.9240894317626953,0.9354934692382812,2670,-3.969185955822468,5.273969881935045,0.50107421875
808,128.18488354000002,24,947.37,60,550912,0.50863165,0.0003,0.7507266402244568,0.2,0.01647875085909618,0.9283156394958496,0.9300447702407837,2680,-4.001042068004608,5.450697364658117,0.463232421875
845,131.92625097,25,947.37,60,552960,0.13356532,0.0003,0.26828068494796753,0.2,0.0232495572330663,0.9360849857330322,0.9704607725143433,2690,-4.0183279231190685,3.2172320733778177,0.513525390625
882,129.34441264,26,947.37,60,555008,0.7187234,0.0003,1.756592035293579,0.2,0.022093348180351313,0.9401769638061523,0.9537621736526489,2700,-4.035556231439114,10.973004127666353,0.550244140625
920,135.88963048000002,27,947.37,60,557056,0.1859166,0.0003,0.2101137489080429,0.2,0.031433100975118575,0.9452393054962158,0.9258354306221008,2710,-4.056159551441669,2.489251234708354,0.386279296875
957,147.63971274000002,28,947.37,59,559104,0.45470008,0.0003,0.28335559368133545,0.2,0.04897714680992067,0.9484481811523438,0.8975647687911987,2720,-4.069794946908951,9.289345531910659,0.610009765625
994,158.14704962,29,947.37,59,561152,0.18148276,0.0003,0.8617428541183472,0.2,0.04755950441613095,0.9502832889556885,0.8841919302940369,2730,-4.081061318516731,11.146906488388776,0.510498046875
1031,167.46149042000005,30,947.37,59,563200,0.7222219,0.0003,0.5370479822158813,0.2,0.031666558838333005,0.9552822113037109,0.9637523293495178,2740,-4.0962159723043445,8.299081636220217,0.607177734375
1068,171.21142429000002,31,947.37,59,565248,0.5076088,0.0003,1.5490014553070068,0.2,0.04554853648151038,0.9634485244750977,0.9179630279541016,2750,-4.116828420758248,12.956939022615552,0.61787109375
1105,179.12013534000005,32,947.37,59,567296,0.41524622,0.0003,0.021552674472332,0.2,0.0033578405949810986,0.9726741313934326,0.9855026602745056,2760,-4.153505486249924,1.017813411494717,0.40068359375
1142,183.48375270000005,33,947.37,59,569344,0.41537488,0.0003,0.23840667307376862,0.2,0.029887319152476267,0.9707649350166321,0.9589225053787231,2770,-4.152620634436607,5.356323117390275,0.5232421875
1180,195.92911159000002,34,947.37,59,571392,0.38723832,0.0003,0.3753730356693268,0.2,0.04933702081907541,0.983104407787323,0.9306483268737793,2780,-4.171641084551811,7.147680654563009,0.60185546875
1216,204.36653622000003,35,947.37,58,573440,0.35915324,0.0003,0.7422912120819092,0.2,0.008658254098554608,0.9823572039604187,0.939151406288147,2790,-4.187638707458973,7.1251069504767655,0.55302734375
1254,216.68095989000005,36,947.37,58,575488,0.29302853,0.0003,0.45749449729919434,0.2,-0.0009545010863803328,0.98392254114151,0.9713536500930786,2800,-4.194741660356522,5.441493630316108,0.53037109375
1291,224.71002792000002,37,948.45,58,577536,0.1700623,0.0003,0.9837818145751953,0.2,0.05773510138387792,0.9962789416313171,0.7605569958686829,2810,-4.210633896291256,10.353890674561262,0.614208984375
1327,233.13668678,38,948.45,58,579584,0.14927614,0.0003,0.6407302618026733,0.2,0.012302767930668779,0.9876318573951721,0.9288362860679626,2820,-4.218485894799232,7.061710553057492,0.47451171875
1364,242.71480984000002,39,948.45,58,581632,0.21652213,0.0003,0.729830801486969,0.2,0.0384304987048381,0.9994010329246521,0.9353734254837036,2830,-4.221148250997066,6.695366525277495,0.554833984375
1402,251.84607637000002,40,941.9,58,583680,0.10086715,0.0003,0.9725848436355591,0.2,0.014530805384856649,1.0063109397888184,0.7811307311058044,2840,-4.247814492881298,7.698967721872032,0.50458984375
1440,258.5131842,41,941.9,58,585728,1.2435267,0.0003,0.5333445072174072,0.2,0.014602410687075462,1.0022534132003784,0.8834187984466553,2850,-4.255603021383285,7.382950086332857,0.554052734375
1477,264.90217959,42,941.9,58,587776,0.14689067,0.0003,0.5875040888786316,0.2,0.023385101745952853,1.0010005235671997,0.880872905254364,2860,-4.244529451429844,5.610943127609789,0.54140625
1514,270.1592749,43,941.9,58,589824,0.12162115,0.0003,0.6105352640151978,0.2,0.00921261140028946,1.0051774978637695,0.912507176399231,2870,-4.249151992797851,6.741290528699755,0.48447265625
1550,270.89711253999997,44,941.9,58,591872,0.19041249,0.0003,0.6672216057777405,0.2,0.026764151513634715,1.0132577419281006,0.908334493637085,2880,-4.267165313661098,6.6784891342744235,0.54228515625
1587,273.63125218,45,941.9,58,593920,0.4533979,0.0003,1.117490530014038,0.2,0.015590046296711079,1.0160363912582397,0.8568251132965088,2890,-4.287964625656604,5.4000099433586,0.54599609375
3646,274.85218222,46,941.9,25,595968,0.17165898,0.0003,0.8126917481422424,0.2,0.012029031620477327,1.0115293264389038,0.9376302361488342,2900,-4.2833253145217896,6.802028658241033,0.5193359375
3675,274.18159583,47,941.9,26,598016,0.1982148,0.0003,0.32105615735054016,0.2,-0.0010769257103675045,1.0075111389160156,0.9377145767211914,2910,-4.267975537478923,4.17564401589334,0.4484375
3705,276.30568746999995,48,948.59,26,600064,0.07600054,0.0003,0.4070754647254944,0.2,-0.0043424420917290265,1.0044511556625366,0.8981594443321228,2920,-4.258605243265629,4.216400062292815,0.44716796875
3735,272.79317494,49,948.59,26,602112,0.10148257,0.0003,0.7340238094329834,0.2,0.0007351797670708038,0.9999024271965027,0.928464949131012,2930,-4.238741956651211,3.4923101193271577,0.46435546875
19,268.44599592,1,948.59,103,604160,0.08062766,0.0003,0.40886735916137695,0.2,0.004843441472621635,0.9984992146492004,0.9081175923347473,2940,-4.236433735489845,4.809881508722901,0.43408203125
49,281.70685102,2,956.25,82,606208,0.10909146,0.0003,0.8164736032485962,0.2,0.010514607056393288,1.0085067749023438,0.8485680818557739,2950,-4.244782665371895,7.346219321899116,0.506201171875
80,281.64243766,3,956.25,76,608256,0.111419186,0.0003,1.165649175643921,0.2,0.027282747268327513,1.0033211708068848,0.9145335555076599,2960,-4.252534793317318,8.430322789028287,0.499755859375
110,288.45287057999997,4,956.25,74,610304,0.11061145,0.0003,0.2583203911781311,0.2,0.01278291458147578,1.0062999725341797,0.9481094479560852,2970,-4.251623824238777,3.7872069858945907,0.505712890625
140,294.22234568,5,956.25,72,612352,0.13702068,0.0003,0.46253979206085205,0.2,0.0034075181232765318,1.0085312128067017,0.9213967323303223,2980,-4.263412480056286,5.311016107723117,0.507421875
170,293.96190198,6,956.25,72,614400,0.10612003,0.0003,0.628637433052063,0.2,0.016662855581671465,1.003567099571228,0.8308993577957153,2990,-4.2560613542795185,7.627041928470135,0.5123046875
200,298.70638038,7,956.25,71,616448,0.09849204,0.0003,0.4882626235485077,0.2,0.01335849716415396,1.0019675493240356,0.9413002133369446,3000,-4.2442377969622616,4.369001238420606,0.442626953125
6702,301.49048801,8,956.25,2,618496,0.08131107,0.0003,0.6001371741294861,0.2,0.01628145568247419,1.0084021091461182,0.9418010115623474,3010,-4.2498189330101015,6.01096831522882,0.46220703125
6739,308.10204471000003,9,956.25,2,620544,0.12486587,0.0003,0.2347838580608368,0.2,0.01216825503797736,1.0044026374816895,0.9686893820762634,3020,-4.254792866110802,4.253871742542833,0.460791015625
6775,312.60343684,10,956.25,3,622592,0.11037441,0.0003,0.8868106007575989,0.2,0.013276489282725379,1.0002797842025757,0.8765270113945007,3030,-4.242846187949181,10.166092289984226,0.50810546875
6811,308.3573054,11,956.25,3,624640,0.22027469,0.0003,0.38219720125198364,0.2,0.009696013767097611,1.0033079385757446,0.9127157926559448,3040,-4.243986582756042,7.437331915274262,0.54169921875
6848,316.69077078000004,12,963.18,3,626688,0.25276262,0.0003,0.6788032650947571,0.2,0.009732332840212621,1.008879542350769,0.9286330938339233,3050,-4.254335328936577,5.247161304578185,0.524169921875
6884,318.54923687,13,970.8,3,628736,0.09863899,0.0003,0.30079901218414307,0.2,0.02006437380623538,1.0192967653274536,0.9555261731147766,3060,-4.279740829765797,4.930011763609945,0.4884765625
6920,320.98876755000003,14,970.8,4,630784,0.1018313,0.0003,0.5775088667869568,0.2,0.01621469148376491,1.02566397190094,0.9442868828773499,3070,-4.30676521807909,5.289762986823916,0.4740234375
6958,318.59071776,15,970.8,4,632832,0.12004952,0.0003,0.6154824495315552,0.2,0.009566466799878982,1.0395662784576416,0.9637834429740906,3080,-4.333333213627339,5.631384382024407,0.432958984375
6995,317.026928,16,970.8,4,634880,0.13961604,0.0003,0.2592182159423828,0.2,0.002971860897378065,1.0453200340270996,0.9730746150016785,3090,-4.36180192232132,2.7574428797699513,0.431640625
7032,314.92682656,17,970.8,4,636928,0.22800775,0.0003,0.23207980394363403,0.2,0.03349078831815859,1.0465167760849,0.9733928442001343,3100,-4.372157129645347,2.4932364359498025,0.442822265625
7069,317.59387079000004,18,978.57,5,638976,0.24203464,0.0003,0.032671377062797546,0.2,0.0013137309972080403,1.036298394203186,0.9801328778266907,3110,-4.3583536028862,1.1166041513439269,0.456591796875
7106,321.92412766000007,19,978.57,5,641024,0.10808873,0.0003,0.4740625023841858,0.2,0.016113975197367836,1.0333051681518555,0.9435605406761169,3120,-4.336256755888462,4.761832299083471,0.4904296875
7143,322.75642671,20,978.57,5,643072,0.11944712,0.0003,0.31728118658065796,0.2,0.0075530245580011975,1.0389376878738403,0.9404319524765015,3130,-4.34066204726696,4.9792054132558405,0.386865234375
7179,327.1327035,21,985.99,5,645120,0.07614447,0.0003,0.09091196209192276,0.2,0.003844608952931594,1.0417331457138062,0.9774140119552612,3140,-4.355854375660419,1.9159270377829671,0.358642578125
7217,328.87383479999994,22,993.45,6,647168,0.21821761,0.0003,0.0506443977355957,0.2,0.0027023421564081216,1.046544075012207,0.980039119720459,3150,-4.368467831611634,2.668942939909175,0.385546875
7254,329.23847329999995,23,993.45,6,649216,0.19257179,0.0003,0.43611955642700195,0.2,0.01767941933721886,1.0476834774017334,0.9646661281585693,3160,-4.377621175348759,4.970919411722571,0.413720703125
7292,328.50390868,24,993.45,6,651264,0.10058193,0.0003,0.4710628390312195,0.2,0.011108228463854175,1.0431684255599976,0.9754540920257568,3170,-4.375502762198448,2.3351903376635166,0.368017578125
7327,329.28092363,25,993.45,6,653312,0.21107256,0.0003,0.28179067373275757,0.2,0.001266425516223535,1.0406486988067627,0.9691157937049866,3180,-4.367109140753746,2.902941358089447,0.4376953125
8795,333.62570599,26,993.45,6,655360,0.25872675,0.0003,0.2508079409599304,0.2,0.02811104824359063,1.0450079441070557,0.9326545596122742,3190,-4.374044470489025,4.404740605689585,0.49541015625
8879,323.85130580000003,27,993.45,6,657408,0.10205147,0.0003,0.3774464428424835,0.2,0.008397016165690729,1.0445408821105957,0.9291974902153015,3200,-4.380091339349747,6.911757282726467,0.446044921875
8961,322.31663381,28,993.45,6,659456,0.13188401,0.0003,0.11275050044059753,0.2,0.00860572274104925,1.054943561553955,0.9529588222503662,3210,-4.387014427781105,3.352375935111195,0.48642578125
9043,312.78015659,29,993.45,6,661504,0.08266791,0.0003,0.20802603662014008,0.2,-0.003128845602623187,1.0481582880020142,0.9778344035148621,3220,-4.397360010445118,2.1909102368168534,0.36162109375
13601,315.30230817,30,993.45,4,663552,0.12742867,0.0003,0.140777587890625,0.2,0.0018018539805780165,1.0546932220458984,0.9722370505332947,3230,-4.394013519585132,3.1475135860964656,0.379248046875
13671,317.28204388,31,993.45,4,665600,0.29094148,0.0003,0.4030205011367798,0.2,0.02693312567571411,1.0549408197402954,0.9464647173881531,3240,-4.401988880336285,8.28546375501901,0.5705078125
13747,311.03372924,32,993.45,4,667648,0.24444509,0.0003,0.03521241620182991,0.2,0.0026456577717908656,1.0604599714279175,0.9772504568099976,3250,-4.415579479932785,1.1976215684320777,0.381298828125
13815,305.87136699,33,993.45,4,669696,0.102190524,0.0003,0.04551299661397934,0.2,0.0013410059676971287,1.0675240755081177,0.9793943762779236,3260,-4.432028007507324,1.0873896806268022,0.334423828125
13888,304.590432,34,993.45,5,671744,0.116215475,0.0003,0.4397180378437042,0.2,0.025257457356201485,1.0728888511657715,0.8684123754501343,3270,-4.444521455466747,6.216081439703703,0.4791015625
13965,303.39996307999996,35,993.45,5,673792,0.1402255,0.0003,0.2512732744216919,0.2,0.006883912198827602,1.071466088294983,0.9101847410202026,3280,-4.4511168375611305,5.47169334013015,0.422314453125
